Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
6,45,2,sawtooth-shell-default,39.5,15.4,103.43,31.93,577.7,4.2,0,0
6,45,2,sawtooth-settings-tp-5,20.8,20.8,0.65,0.21,13.6,932,0,0
6,45,2,sawtooth-poet-validator-r...-tp-5,46.9,46.9,0.52,0.22,13.6,932,0,0
6,45,2,sawtooth-intkey-tp-python...ult-1,25.9,23.2,54.26,29.49,41.3,21.1,0,0
6,45,2,sawtooth-intkey-tp-python...ult-5,20.5,20.5,37.65,0.45,237.9,115.6,0,0
6,45,2,sawtooth-rest-api-5,60.2,48.1,1.60,0.50,5.5,360.2,0,0
6,45,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-rest-api-1,28.0,27.6,1.56,0.24,5.6,5.7,0,0
6,45,2,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-intkey-tp-python...ult-3,25.9,23.3,50.76,27.83,38.6,19.6,0,0
6,45,2,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-rest-api-3,28.1,27.7,1.65,0.24,5.6,5.7,0,0
6,45,2,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,13.7,0,0,0
6,45,2,sawtooth-intkey-tp-python...ult-2,25.8,23.3,50.87,28.38,39.7,20.2,0,0
6,45,2,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,13.7,0,0,0
6,45,2,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-rest-api-2,27.9,27.6,3.05,0.25,5.6,5.7,0,0
6,45,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,13.8,0,0,0
6,45,2,sawtooth-rest-api-0,72.6,39.3,101.99,19.70,352.6,585.0,0,0
6,45,2,sawtooth-intkey-tp-python...ult-0,25.8,23.3,52.56,27.33,38.9,19.8,0,0
6,45,2,sawtooth-intkey-tp-python...ult-4,26.1,23.4,50.45,28.08,39.5,20.2,0,0
6,45,2,sawtooth-rest-api-4,27.8,27.7,3.03,0.24,5.6,5.7,0,0
6,45,2,sawtooth-poet-validator-r...-tp-4,47.0,47.0,0.00,0.00,13.7,0,0,0
6,45,2,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,13.6,0,0,0
6,45,2,sawtooth-validator-1,382.9,246.0,105.39,77.01,45.3,44.8,0,0
6,45,2,sawtooth-validator-5,72.9,498.7,65.07,0.39,156602,,0,0
6,45,2,sawtooth-validator-3,386.9,254.2,103.25,74.60,42.3,44.0,0,0
6,45,2,sawtooth-validator-0,435.6,282.9,105.67,79.95,45.2,452.3,0,0
6,45,2,sawtooth-validator-2,392.4,251.2,106.29,76.82,42.7,44.9,0,0
6,45,2,sawtooth-validator-4,382.1,245.1,105.67,75.80,43.1,44.3,0,0
6,50,0,sawtooth-shell-default,28.3,13.0,101.11,40.28,220.1,1.8,0,0
6,50,0,sawtooth-intkey-tp-python...ult-3,24.0,22.2,44.25,26.15,25.0,12.6,0,0
6,50,0,sawtooth-rest-api-3,28.0,27.5,3.79,0.43,6.2,6.3,0,0
6,50,0,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-settings-tp-3,21.0,21.0,0.00,0.00,8.9,0,0,0
6,50,0,sawtooth-rest-api-1,28.2,27.8,1.93,0.48,6.2,6.3,0,0
6,50,0,sawtooth-intkey-tp-python...ult-1,23.9,22.2,47.61,26.24,25.1,12.6,0,0
6,50,0,sawtooth-poet-validator-r...-tp-1,47.0,47.0,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-settings-tp-1,20.9,20.9,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,8.9,0,0,0
6,50,0,sawtooth-rest-api-2,28.0,27.4,4.13,0.49,6.2,6.3,0,0
6,50,0,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,8.9,0,0,0
6,50,0,sawtooth-intkey-tp-python...ult-2,24.0,22.3,45.22,26.34,25.3,12.7,0,0
6,50,0,sawtooth-intkey-tp-python...ult-0,23.9,22.1,44.68,25.73,24.5,12.2,0,0
6,50,0,sawtooth-rest-api-0,42.2,32.0,58.22,11.56,139.2,227.2,0,0
6,50,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,8.9,0,0,0
6,50,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-intkey-tp-python...ult-4,24.3,22.5,50.18,26.94,25.6,12.9,0,0
6,50,0,sawtooth-poet-validator-r...-tp-4,47.0,47.0,0.00,0.00,8.9,0,0,0
6,50,0,sawtooth-rest-api-4,28.3,27.8,2.01,0.36,6.2,6.3,0,0
6,50,0,sawtooth-settings-tp-5,20.7,20.7,0.00,0.00,8.8,0,0,0
6,50,0,sawtooth-rest-api-5,28.1,27.6,1.60,0.33,6.2,6.3,0,0
6,50,0,sawtooth-intkey-tp-python...ult-5,24.0,22.2,48.75,26.71,25.4,12.7,0,0
6,50,0,sawtooth-poet-validator-r...-tp-5,47.0,47.0,0.00,0.00,8.7,0,0,0
6,50,0,sawtooth-validator-2,277.5,206.6,101.44,70.26,32.0,28.1,0,0
6,50,0,sawtooth-validator-1,284.6,208.4,101.42,69.54,32.5,27.3,0,0
6,50,0,sawtooth-validator-0,298.4,222.4,101.29,69.87,32.1,223.1,0,0
6,50,0,sawtooth-validator-3,270.5,203.1,101.45,70.15,31.6,28.2,0,0
6,50,0,sawtooth-validator-5,281.4,202.0,101.84,68.89,32.4,27.8,0,0
6,50,0,sawtooth-validator-4,278.1,205.8,101.65,70.06,32.2,28.3,0,0
6,50,1,sawtooth-shell-default,26.7,12.1,101.24,41.18,158.3,1.4,0,0
6,50,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,8.9,0,0,0
6,50,1,sawtooth-intkey-tp-python...ult-1,23.8,22.1,49.21,28.24,25.1,12.7,0,0
6,50,1,sawtooth-rest-api-1,27.9,27.5,1.95,0.45,6.2,6.3,0,0
6,50,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,8.9,0,0,0
6,50,1,sawtooth-intkey-tp-python...ult-0,24.0,22.2,48.27,27.14,25.3,12.9,0,0
6,50,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-rest-api-0,36.3,31.3,50.93,8.36,102.3,165.2,0,0
6,50,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-settings-tp-2,20.5,20.5,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-rest-api-2,28.2,27.8,4.84,0.42,6.2,6.3,0,0
6,50,1,sawtooth-intkey-tp-python...ult-2,23.9,22.1,47.10,28.20,25.7,13.1,0,0
6,50,1,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-poet-validator-r...-tp-4,47.0,47.0,0.00,0.00,8.9,0,0,0
6,50,1,sawtooth-rest-api-4,27.8,27.5,3.55,0.41,6.2,6.3,0,0
6,50,1,sawtooth-intkey-tp-python...ult-4,23.9,22.3,45.88,27.27,24.8,12.6,0,0
6,50,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,8.9,0,0,0
6,50,1,sawtooth-intkey-tp-python...ult-3,23.8,22.1,45.29,27.45,24.4,12.3,0,0
6,50,1,sawtooth-settings-tp-3,21.0,21.0,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-rest-api-3,28.1,27.6,4.11,0.43,6.2,6.3,0,0
6,50,1,sawtooth-settings-tp-5,20.8,20.8,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-poet-validator-r...-tp-5,46.9,46.9,0.00,0.00,9.0,0,0,0
6,50,1,sawtooth-intkey-tp-python...ult-5,23.9,22.2,47.13,27.39,25.3,12.9,0,0
6,50,1,sawtooth-rest-api-5,28.1,27.7,4.84,0.44,6.2,6.4,0,0
6,50,1,sawtooth-validator-1,276.1,206.2,101.51,67.58,35.0,48.2,0,0
6,50,1,sawtooth-validator-0,284.5,216.0,101.76,70.01,35.2,182.9,0,0
6,50,1,sawtooth-validator-2,254.6,194.8,100.70,69.56,34.7,29.9,0,0
6,50,1,sawtooth-validator-3,257.4,189.6,102.47,67.96,35.3,27.2,0,0
6,50,1,sawtooth-validator-4,244.1,189.6,102.17,69.51,35.9,27.3,0,0
6,50,1,sawtooth-validator-5,265.4,202.0,101.50,70.08,35.1,28.8,0,0
6,50,2,sawtooth-shell-default,26.4,13.1,100.68,43.32,210.9,1.7,0,0
6,50,2,sawtooth-poet-validator-r...-tp-1,47.1,47.1,0.00,0.00,8.8,0,0,0
6,50,2,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,8.9,0,0,0
6,50,2,sawtooth-rest-api-1,28.3,27.9,1.72,0.35,6.2,6.3,0,0
6,50,2,sawtooth-intkey-tp-python...ult-1,24.0,22.3,48.93,26.17,24.9,12.6,0,0
6,50,2,sawtooth-settings-tp-2,21.1,21.1,0.00,0.00,8.9,0,0,0
6,50,2,sawtooth-poet-validator-r...-tp-2,47.1,47.1,0.00,0.00,8.8,0,0,0
6,50,2,sawtooth-intkey-tp-python...ult-2,24.1,22.3,45.55,27.25,26.2,13.3,0,0
6,50,2,sawtooth-rest-api-2,28.1,27.7,1.83,0.32,6.2,6.3,0,0
6,50,2,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,8.9,0,0,0
6,50,2,sawtooth-intkey-tp-python...ult-0,24.2,22.5,43.77,26.85,25.5,12.9,0,0
6,50,2,sawtooth-poet-validator-r...-tp-0,47.1,47.1,0.00,0.00,9.1,0,0,0
6,50,2,sawtooth-rest-api-0,37.9,31.3,56.84,10.26,134.0,217.9,0,0
6,50,2,sawtooth-intkey-tp-python...ult-5,24.2,22.4,46.83,27.51,25.7,13.0,0,0
6,50,2,sawtooth-poet-validator-r...-tp-5,47.0,47.0,0.00,0.00,9.0,0,0,0
6,50,2,sawtooth-settings-tp-5,20.9,20.9,0.00,0.00,9.0,0,0,0
6,50,2,sawtooth-rest-api-5,28.1,27.6,1.92,0.50,6.2,6.3,0,0
6,50,2,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,9.0,0,0,0
6,50,2,sawtooth-rest-api-4,28.3,27.9,2.01,0.48,6.2,6.3,0,0
6,50,2,sawtooth-poet-validator-r...-tp-4,46.9,46.9,0.00,0.00,8.8,0,0,0
6,50,2,sawtooth-intkey-tp-python...ult-4,24.1,22.4,47.65,25.98,24.2,12.1,0,0
6,50,2,sawtooth-settings-tp-3,20.9,20.9,0.00,0.00,8.8,0,0,0
6,50,2,sawtooth-intkey-tp-python...ult-3,24.1,22.4,45.86,26.76,25.4,12.8,0,0
6,50,2,sawtooth-rest-api-3,27.9,27.6,1.83,0.39,6.2,6.3,0,0
6,50,2,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,8.8,0,0,0
6,50,2,sawtooth-validator-1,270.6,188.7,100.97,70.15,33.7,27.9,0,0
6,50,2,sawtooth-validator-2,285.7,199.3,101.44,69.97,34.1,29.6,0,0
6,50,2,sawtooth-validator-0,295.5,211.7,101.66,70.06,34.1,227.7,0,0
6,50,2,sawtooth-validator-5,274.1,194.5,100.43,68.29,33.9,28.9,0,0
6,50,2,sawtooth-validator-3,267.1,193.2,101.74,69.68,33.8,28.6,0,0
6,50,2,sawtooth-validator-4,283.0,187.5,101.58,69.29,34.3,26.2,0,0
6,55,0,sawtooth-poet-validator-r...-tp-1,47.2,47.2,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-rest-api-1,28.3,27.9,4.08,0.46,6.8,7.0,0,0
6,55,0,sawtooth-intkey-tp-python...ult-1,24.1,22.4,46.64,27.44,25.4,12.9,0,0
6,55,0,sawtooth-settings-tp-2,20.6,20.6,0.00,0.00,9.0,0,0,0
6,55,0,sawtooth-intkey-tp-python...ult-2,24.1,22.3,46.57,28.46,25.9,13.1,0,0
6,55,0,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-rest-api-2,28.2,27.8,1.67,0.47,6.8,7.0,0,0
6,55,0,sawtooth-shell-default,26.1,12.6,101.32,39.97,218.1,1.8,0,0
6,55,0,sawtooth-rest-api-3,28.1,27.8,1.90,0.50,6.8,7.0,0,0
6,55,0,sawtooth-intkey-tp-python...ult-3,24.0,22.3,46.97,28.51,25.2,12.8,0,0
6,55,0,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,9.0,0,0,0
6,55,0,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,9.1,0,0,0
6,55,0,sawtooth-rest-api-0,43.6,32.5,76.06,12.44,138.4,225.8,0,0
6,55,0,sawtooth-intkey-tp-python...ult-0,23.8,22.1,49.86,27.47,25.0,12.6,0,0
6,55,0,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,9.0,0,0,0
6,55,0,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,8.8,0,0,0
6,55,0,sawtooth-intkey-tp-python...ult-4,24.0,22.3,45.13,28.10,25.3,12.8,0,0
6,55,0,sawtooth-rest-api-4,28.4,27.9,2.78,0.47,6.8,7.0,0,0
6,55,0,sawtooth-poet-validator-r...-tp-4,46.9,46.9,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-intkey-tp-python...ult-5,24.2,22.4,47.91,28.32,25.5,12.9,0,0
6,55,0,sawtooth-settings-tp-5,20.9,20.9,0.00,0.00,8.9,0,0,0
6,55,0,sawtooth-poet-validator-r...-tp-5,47.0,47.0,0.00,0.00,8.8,0,0,0
6,55,0,sawtooth-rest-api-5,28.3,27.9,1.83,0.50,6.8,7.0,0,0
6,55,0,sawtooth-validator-0,287.3,203.1,105.14,68.61,34.7,193.1,0,0
6,55,0,sawtooth-validator-2,255.6,186.0,100.96,67.89,33.8,29.5,0,0
6,55,0,sawtooth-validator-1,276.3,187.2,103.80,69.42,34.4,28.3,0,0
6,55,0,sawtooth-validator-3,260.8,187.6,101.40,68.17,33.7,28.6,0,0
6,55,0,sawtooth-validator-4,272.5,184.3,101.23,67.56,34.2,28.3,0,0
6,55,0,sawtooth-validator-5,273.6,194.2,101.56,68.15,34.8,63.2,0,0
6,55,1,sawtooth-shell-default,26.5,12.8,101.25,42.56,196.4,1.6,0,0
6,55,1,sawtooth-rest-api-2,28.0,27.6,1.62,0.43,6.8,7.0,0,0
6,55,1,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-intkey-tp-python...ult-2,23.9,22.2,44.49,26.49,25.7,12.9,0,0
6,55,1,sawtooth-rest-api-3,27.8,27.5,1.77,0.46,6.8,7.0,0,0
6,55,1,sawtooth-intkey-tp-python...ult-3,23.8,22.2,46.48,26.47,25.2,12.7,0,0
6,55,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-settings-tp-3,20.9,20.9,0.00,0.00,9.0,0,0,0
6,55,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,9.0,0,0,0
6,55,1,sawtooth-rest-api-1,28.1,27.8,4.07,0.44,6.8,7.0,0,0
6,55,1,sawtooth-intkey-tp-python...ult-1,23.9,22.1,46.02,26.17,25.0,12.5,0,0
6,55,1,sawtooth-poet-validator-r...-tp-1,47.0,47.0,0.00,0.00,9.0,0,0,0
6,55,1,sawtooth-intkey-tp-python...ult-5,24.1,22.3,47.18,27.00,25.8,13.0,0,0
6,55,1,sawtooth-poet-validator-r...-tp-5,46.9,46.9,0.00,0.00,9.0,0,0,0
6,55,1,sawtooth-rest-api-5,28.2,27.8,1.81,0.43,6.8,7.0,0,0
6,55,1,sawtooth-settings-tp-5,20.8,20.8,0.00,0.00,8.8,0,0,0
6,55,1,sawtooth-rest-api-0,39.3,31.4,57.64,9.95,125.7,204.0,0,0
6,55,1,sawtooth-intkey-tp-python...ult-0,23.7,22.0,44.00,26.52,25.6,12.9,0,0
6,55,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,8.9,0,0,0
6,55,1,sawtooth-rest-api-4,27.9,27.6,1.54,0.42,6.8,6.9,0,0
6,55,1,sawtooth-intkey-tp-python...ult-4,24.3,22.5,44.01,26.75,25.5,12.9,0,0
6,55,1,sawtooth-poet-validator-r...-tp-4,46.9,46.9,0.00,0.00,8.8,0,0,0
6,55,1,sawtooth-validator-1,273.3,194.6,103.87,68.83,35.8,27.9,0,0
6,55,1,sawtooth-validator-5,275.7,189.2,101.62,69.39,35.8,29.1,0,0
6,55,1,sawtooth-validator-2,270.0,195.8,100.98,69.41,35.9,28.7,0,0
6,55,1,sawtooth-validator-3,270.9,203.9,100.52,69.39,35.5,47.9,0,0
6,55,1,sawtooth-validator-0,282.4,211.2,100.79,70.46,35.7,205.0,0,0
6,55,1,sawtooth-validator-4,268.3,196.4,100.43,69.36,35.4,29.0,0,0
6,55,2,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-intkey-tp-python...ult-2,24.0,22.3,46.50,27.21,26.1,13.2,0,0
6,55,2,sawtooth-rest-api-2,28.0,27.6,4.13,0.46,6.8,7.0,0,0
6,55,2,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-poet-validator-r...-tp-5,47.0,47.0,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-intkey-tp-python...ult-5,24.3,22.4,45.82,27.29,26.2,13.3,0,0
6,55,2,sawtooth-rest-api-5,28.2,27.6,2.09,0.45,6.8,7.0,0,0
6,55,2,sawtooth-settings-tp-5,20.8,20.8,0.00,0.00,9.0,0,0,0
6,55,2,sawtooth-shell-default,27.3,12.9,100.49,42.13,195.6,1.6,0,0
6,55,2,sawtooth-rest-api-1,28.2,27.8,1.47,0.42,6.8,7.0,0,0
6,55,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,9.0,0,0,0
6,55,2,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-intkey-tp-python...ult-1,24.3,22.4,46.17,27.50,26.3,13.3,0,0
6,55,2,sawtooth-poet-validator-r...-tp-4,46.9,46.9,0.00,0.00,9.0,0,0,0
6,55,2,sawtooth-rest-api-4,28.5,27.9,2.78,0.49,6.8,7.0,0,0
6,55,2,sawtooth-intkey-tp-python...ult-4,24.1,22.3,45.43,27.35,25.5,12.8,0,0
6,55,2,sawtooth-settings-tp-4,20.9,20.9,0.00,0.00,8.8,0,0,0
6,55,2,sawtooth-intkey-tp-python...ult-0,24.0,22.2,46.48,26.99,25.5,12.9,0,0
6,55,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,8.9,0,0,0
6,55,2,sawtooth-rest-api-0,39.3,31.7,63.67,10.28,125.4,203.3,0,0
6,55,2,sawtooth-intkey-tp-python...ult-3,24.1,22.3,46.09,26.94,25.5,12.8,0,0
6,55,2,sawtooth-poet-validator-r...-tp-3,47.1,47.1,0.00,0.00,8.8,0,0,0
6,55,2,sawtooth-rest-api-3,28.2,27.9,2.18,0.48,6.8,7.0,0,0
6,55,2,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,8.7,0,0,0
6,55,2,sawtooth-validator-1,267.2,188.4,101.93,68.96,35.0,29.8,0,0
6,55,2,sawtooth-validator-2,273.3,194.2,101.86,69.90,35.5,29.0,0,0
6,55,2,sawtooth-validator-5,312.7,198.8,100.33,70.29,35.2,48.1,0,0
6,55,2,sawtooth-validator-0,305.5,212.7,102.80,69.10,34.3,202.5,0,0
6,55,2,sawtooth-validator-4,287.3,198.8,99.68,67.68,35.3,28.1,0,0
6,55,2,sawtooth-validator-3,290.8,191.2,102.20,68.41,35.9,27.6,0,0
8,5,0,sawtooth-intkey-tp-python...ult-5,24.2,22.3,42.25,20.91,26.6,13.3,0,0
8,5,0,sawtooth-settings-tp-5,20.8,20.8,0.00,0.00,16.2,0,0,0
8,5,0,sawtooth-poet-validator-r...-tp-5,46.9,46.9,0.00,0.00,53.3,28.2,0,0
8,5,0,sawtooth-rest-api-5,26.8,26.5,1.26,0.03,491.9,482.1,0,0
8,5,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,53.3,28.2,0,0
8,5,0,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,16.2,0,0,0
8,5,0,sawtooth-intkey-tp-python...ult-1,24.2,22.2,39.54,21.21,26.7,13.3,0,0
8,5,0,sawtooth-rest-api-1,27.0,26.6,1.25,0.03,489.7,481.5,0,0
8,5,0,sawtooth-shell-default,31.1,15.9,96.90,22.31,213.4,1.7,0,0
8,5,0,sawtooth-poet-validator-r...-tp-6,47.1,47.1,0.00,0.00,53.3,28.2,0,0
8,5,0,sawtooth-settings-tp-6,21.0,21.0,0.00,0.00,16.2,0,0,0
8,5,0,sawtooth-intkey-tp-python...ult-6,24.1,22.2,40.78,20.56,26.3,13.1,0,0
8,5,0,sawtooth-rest-api-6,27.1,26.8,1.46,0.02,490.1,483.5,0,0
8,5,0,sawtooth-poet-validator-r...-tp-0,47.1,47.1,0.51,0.06,52.8,29.1,0,0
8,5,0,sawtooth-settings-tp-0,20.9,20.9,0.48,0.06,15.9,952,0,0
8,5,0,sawtooth-rest-api-0,50.2,35.3,81.63,9.06,129.5,214.5,0,0
8,5,0,sawtooth-intkey-tp-python...ult-0,23.3,22.3,37.21,15.06,18.5,9.3,0,0
8,5,0,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,16.2,0,0,0
8,5,0,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,53.1,28.2,0,0
8,5,0,sawtooth-rest-api-3,26.8,26.5,1.23,0.02,504.9,497.3,0,0
8,5,0,sawtooth-intkey-tp-python...ult-3,24.4,22.4,40.56,20.85,26.6,13.3,0,0
8,5,0,sawtooth-settings-tp-7,20.8,20.8,0.00,0.00,16.0,0,0,0
8,5,0,sawtooth-intkey-tp-python...ult-7,24.1,22.1,41.52,20.33,26.1,13.0,0,0
8,5,0,sawtooth-rest-api-7,26.4,26.3,1.19,0.02,490.9,480.4,0,0
8,5,0,sawtooth-poet-validator-r...-tp-7,47.0,47.0,0.00,0.00,53.1,28.2,0,0
8,5,0,sawtooth-poet-validator-r...-tp-4,46.8,46.8,0.00,0.00,53.1,28.2,0,0
8,5,0,sawtooth-settings-tp-4,21.0,21.0,0.00,0.00,16.1,0,0,0
8,5,0,sawtooth-rest-api-4,26.9,26.5,1.26,0.03,506.1,497.0,0,0
8,5,0,sawtooth-intkey-tp-python...ult-4,24.3,22.4,41.04,21.19,26.7,13.3,0,0
8,5,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,16.2,0,0,0
8,5,0,sawtooth-intkey-tp-python...ult-2,24.1,22.3,47.05,20.98,26.4,13.2,0,0
8,5,0,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,53.1,28.2,0,0
8,5,0,sawtooth-rest-api-2,26.8,26.6,1.75,0.02,490.8,480.9,0,0
8,5,0,sawtooth-validator-3,302.5,206.4,100.91,59.81,28.9,29.0,0,0
8,5,0,sawtooth-validator-7,321.7,214.5,101.80,61.17,28.6,28.6,0,0
8,5,0,sawtooth-validator-0,282.6,144.2,93.94,42.46,172778,,0,0
8,5,0,sawtooth-validator-1,320.3,215.6,101.33,59.74,30.0,47.0,0,0
8,5,0,sawtooth-validator-6,309.1,203.9,102.32,60.64,30.4,28.4,0,0
8,5,0,sawtooth-validator-5,299.8,204.8,101.64,60.22,29.5,29.9,0,0
8,5,0,sawtooth-validator-4,308.9,203.7,101.25,59.75,28.9,29.2,0,0
8,5,0,sawtooth-validator-2,346.1,226.6,101.99,60.72,29.4,47.2,0,0
8,5,1,sawtooth-settings-tp-6,20.7,20.7,0.00,0.00,9.2,0,0,0
8,5,1,sawtooth-rest-api-6,26.4,26.2,0.94,0.02,482.1,479.9,0,0
8,5,1,sawtooth-poet-validator-r...-tp-6,47.0,47.0,0.00,0.00,9.2,0,0,0
8,5,1,sawtooth-intkey-tp-python...ult-6,23.0,21.6,47.32,17.47,16.7,8.2,0,0
8,5,1,sawtooth-poet-validator-r...-tp-5,47.0,47.0,0.00,0.00,9.3,0,0,0
8,5,1,sawtooth-rest-api-5,26.6,26.4,1.12,0.02,483.3,481.8,0,0
8,5,1,sawtooth-settings-tp-5,20.8,20.8,0.00,0.00,9.4,0,0,0
8,5,1,sawtooth-intkey-tp-python...ult-5,23.0,21.5,48.30,17.85,17.9,8.8,0,0
8,5,1,sawtooth-settings-tp-2,20.9,20.9,0.00,0.00,9.4,0,0,0
8,5,1,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,9.3,0,0,0
8,5,1,sawtooth-rest-api-2,26.9,26.4,1.60,0.03,481.4,480.4,0,0
8,5,1,sawtooth-intkey-tp-python...ult-2,23.5,22.0,46.68,18.57,19.0,9.3,0,0
8,5,1,sawtooth-intkey-tp-python...ult-3,24.1,22.4,55.18,22.83,25.1,12.4,0,0
8,5,1,sawtooth-settings-tp-3,20.5,20.5,0.00,0.00,9.2,0,0,0
8,5,1,sawtooth-rest-api-3,26.7,26.4,1.60,0.03,496.8,494.3,0,0
8,5,1,sawtooth-poet-validator-r...-tp-3,47.0,47.0,0.00,0.00,9.1,0,0,0
8,5,1,sawtooth-intkey-tp-python...ult-7,23.3,21.8,43.60,19.14,18.9,9.3,0,0
8,5,1,sawtooth-settings-tp-7,20.7,20.7,0.00,0.00,9.1,0,0,0
8,5,1,sawtooth-rest-api-7,27.1,26.6,1.25,0.03,480.9,482.2,0,0
8,5,1,sawtooth-poet-validator-r...-tp-7,46.8,46.8,0.00,0.00,9.2,0,0,0
8,5,1,sawtooth-shell-default,26.8,12.2,99.90,38.92,157.7,1.3,0,0
8,5,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,9.2,0,0,0
8,5,1,sawtooth-rest-api-1,26.6,26.6,1.32,0.03,482.7,479.3,0,0
8,5,1,sawtooth-intkey-tp-python...ult-1,22.5,21.3,45.86,15.77,15.3,7.5,0,0
8,5,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,9.1,0,0,0
8,5,1,sawtooth-settings-tp-4,20.8,20.8,0.00,0.00,9.1,0,0,0
